wav_filename,wav_filesize,transcript
common_voice_de_19929667.wav,122924,keltiberer lebten hier
common_voice_de_19929673.wav,212780,die leistungsaufnahme steigt nur wenig durch die belastung mit personen
common_voice_de_19929680.wav,208940,das korps nahm sowohl am deutsch französischen krieg als auch am ersten weltkrieg teil
common_voice_de_19929686.wav,112172,daneben schreibt der schauspieler
common_voice_de_19929690.wav,194348,als fernsehschauspieler trat orser in serien auf
common_voice_de_19929693.wav,283436,operativ wurden die gegebenheiten der vorgängergesellschaften weitgehend übernommen und weitergeführt
common_voice_de_19929696.wav,225836,die früchte der apfel  birn  pflaumen und kirschbäume dürfen gepflückt werden
common_voice_de_19929716.wav,219692,conlan wurde gefragt ob er den umpire ersetzen wolle und sagte zu
common_voice_de_19929710.wav,198956,um diesen schutz zu erhalten dürfen die menschen im wald keine menschlichen spuren hinterlassen
common_voice_de_19929722.wav,258092,auf gemeindeebene setzt sich der stadtbezirk aus sechs großgemeinden und vier gemeinden zusammen
common_voice_de_19929728.wav,130604,farben in ludwigshafen am rhein
common_voice_de_19929734.wav,127532,beides verkaufte sich aber nur schleppend
common_voice_de_19929741.wav,219692,passa passa wird mitunter mit den new yorker block partys verglichen
common_voice_de_19929744.wav,246572,beispiele dafür sind ernährung fortpflanzung und sexualität räumliche mobilität
common_voice_de_19929738.wav,183596,sie setzten giftgas gegen chinesische stellungen ein
common_voice_de_19929747.wav,231212,die philippines regional section war für die philippinen zuständig
common_voice_de_19929750.wav,186668,die mantellinie zeigt eine tiefe und schmale bucht
common_voice_de_19929753.wav,222764,zentral können einstellungen am system board vorgenommen werden
common_voice_de_19929759.wav,150572,lass uns mal kurz auf den highscore gucken
common_voice_de_19929756.wav,239660,er unterhält kontakte zu den zeloten und ihrem anführer barabbas
common_voice_de_19929762.wav,249644,in shanghai trat er der dort gegründeten kommunistischen partei koreas bei
common_voice_de_19929765.wav,103724,schweren division
common_voice_de_19929771.wav,267308,die um den neutronenstern entstehende akkretionsscheibe verursacht die röntgenstrahlung
common_voice_de_19929774.wav,142892,schiefmund gegen böhmen
common_voice_de_19929768.wav,219692,aktuell wird dieses amt von michael sandner bekleidet
common_voice_de_19929777.wav,188972,diese nagetiere führen eine grabende lebensweise
common_voice_de_19929780.wav,241964,das mineral bildet sich meist bei niedriger temperatur unter hydrothermalen bedingungen
common_voice_de_19929786.wav,202796,auch äußerungen in den sozialen netzwerken gingen verstärkt in diese richtung
common_voice_de_19929792.wav,155948,sie gelten als außenseiter an ihrer high school
common_voice_de_19929789.wav,276524,er bietet meist eine reihe von funktionen die über download funktionen von webbrowsern hinausgehen
common_voice_de_19929783.wav,284204,die strecke beginnt in biederitz bei magdeburg und verläuft über güterglück in richtung dessau roßlau
common_voice_de_19929795.wav,174380,die methode der aufhängung spielt ebenfalls eine rolle
common_voice_de_19929848.wav,227372,ihre heimspiele tragen die diamondbacks im chase field aus
common_voice_de_19929831.wav,189740,ein solches ereignis heißt eine totale sonnenfinsternis
common_voice_de_19929858.wav,151340,für jede kategorie gibt es eine achse
common_voice_de_19929865.wav,186668,das rücklicht ist mit leuchtdioden bestückt
common_voice_de_19929875.wav,210476,mütter und kinder haben anspruch auf besondere fürsorge und unterstützung
common_voice_de_19929889.wav,308012,bei seinem erklärungsversuch griff le dran allerdings auf die humoralpathologie der altgriechischen medizin zurück
common_voice_de_19929894.wav,241196,dies entspricht einer legendre transformation zwischen den thermodynamischen potentialen
common_voice_de_19929897.wav,198188,dreimal war rees auch bei grand prix rennen am start
common_voice_de_19929900.wav,268844,auftragsarbeiten führte er für die fondation beyeler in riehen durch
common_voice_de_19930540.wav,132140,die bebauung der anlagen brannte während der wikingerzeit ab
common_voice_de_19930546.wav,147500,sie besteht aus dem kirchengebäude und einem freistehenden kirchturm
common_voice_de_19930551.wav,163628,erst im rückspiel im heimischen stadion gelang der mannschaft der klassenerhalt
common_voice_de_19930557.wav,177452,dort erhielt er vielleicht auch seine grundlegende philosophische und rhetorische ausbildung
common_voice_de_19930554.wav,103724,hier ist jetzt eine musikschule untergebracht
common_voice_de_19930563.wav,125228,er lebt in seinem geburtsort oberwürzbach
common_voice_de_19930560.wav,155180,das seitenlinienorgan liegt hoch nah der rückenlinie
common_voice_de_19930572.wav,218924,demnach muss zu jedem aufenthaltsraum oder arbeitsraum mindestens eine notwendige treppe führen
common_voice_de_19930569.wav,192044,die leiste wird auch faden oder stecken genannt und sinngemäß ist die benennung
common_voice_de_19930575.wav,188204,es steht unter denkmalschutz und beherbergt neben herrschaftlichen wohnräumen eine kleine kapelle
common_voice_de_19930578.wav,205100,dort lebte er insgesamt sechs jahre und war auch mitglied der dortigen baskischen exilregierung
common_voice_de_19930566.wav,137516,mit beginn des zweiten weltkrieges kehrte er nach polen zurück
common_voice_de_19930581.wav,214316,übergeordnet sind die senate für landwirtschaftssachen beim oberlandesgericht und beim bundesgerichtshof
common_voice_de_19930587.wav,177452,danach arbeitete er als verlagslektor in münchen und schließlich als freier schriftsteller
common_voice_de_19930584.wav,101420,todesursache war ein schlaganfall
common_voice_de_19930590.wav,165932,er nimmt an dem gastmahl teil dessen verlauf der dialog schildert
common_voice_de_19930602.wav,125996,nur sehr wenige resultate wurden gemeldet
common_voice_de_19930599.wav,205868,an der neunten weltmeisterschaft der männer nahmen insgesamt zehn nationen von drei kontinenten teil
common_voice_de_19930593.wav,178220,takamatsu wies dabei auf die weibliche regentschaft in england und schweden hin
common_voice_de_19930596.wav,108332,ihr fleisch ist zart und wenig fett
common_voice_de_19930608.wav,155948,er wurde von valentin haussmann und friedrich weißensee ausgebildet
common_voice_de_19930605.wav,139820,dieser wird von eingetragenen mitgliedern des stammes gewählt
common_voice_de_19930617.wav,152876,weitere stücke von sherwood finden sich vereinzelt auf anthologien
common_voice_de_19930611.wav,202028,daher müsse die gesellschaft sich selbst besser erkennen was aufgabe der sozialwissenschaft sei
common_voice_de_19930614.wav,154412,david diamond entwickelte in kanada das theater zum leben
common_voice_de_19930623.wav,135212,wann die brücke unter denkmalschutz gestellt wurde ist nicht bekannt
common_voice_de_19930626.wav,139820,an seinem geburtshaus enthüllte die stadt eine bronzetafel
common_voice_de_19930632.wav,109100,das trio stirbt im schusswechsel mit der polizei
common_voice_de_19930635.wav,220460,bereits als zweijährige erhielt sie gesangsunterricht und mit sieben jahren begannen die klavierstunden
common_voice_de_19930629.wav,165932,in den letzten kriegswochen wurde er zum staatssekretär für luftfahrt ernannt
common_voice_de_19930641.wav,145196,an diesem tag pflanzte blobel in jänkendorf eine eiche
common_voice_de_19930644.wav,139820,moritz von sachsen wurde schwer verwundet und starb nach der schlacht
common_voice_de_19930647.wav,134444,der turm fehlte noch immer
common_voice_de_19930650.wav,245036,die auf den opuntien lebenden cochenille schildläuse lieferten begehrte und hoch gehandelte rote farbstoffe
common_voice_de_19930653.wav,218156,der ort meienberg lässt stellenweise die herkunft als mittelalterliches befestigtes städtchen erkennen
common_voice_de_19930656.wav,185132,jeder bundesstaat entsendet unabhängig von seiner bevölkerungszahl zwei senatoren
common_voice_de_19930659.wav,172076,des weiteren werden dachform und dachneigung sowie abstandsflächen dargestellt
common_voice_de_19930668.wav,146732,die auswahl des gewinners erfolgt persönlich durch den chief of staff
common_voice_de_19930662.wav,164396,während seiner amtszeit wurde das weiße haus elektrifiziert
common_voice_de_19930671.wav,206636,dieser führte allerdings wie von friedrich witte vorhergesagt zu einem erhöhten brennstoffverbrauch
common_voice_de_19930665.wav,119084,in diesen spalt können bakterien eindringen
common_voice_de_19930674.wav,126764,der einsatz der karten bedarf gewisser grundvoraussetzungen
common_voice_de_19930677.wav,180524,um dies zu erreichen entschied er sich für einen beitritt zur grünliberalen partei
common_voice_de_19930777.wav,243500,die marokkanische hauptstadt rabat wurde als ribat gegründet und entsprechend benannt
common_voice_de_19930774.wav,191276,meist ist auch mehr oder weniger deutlich von der zweiten kammer abgeschnürt
common_voice_de_19930790.wav,124460,hauptrunde schon wieder schluss
common_voice_de_19930783.wav,175916,direkt südlich des ortes verläuft der mittellandkanal
common_voice_de_19930780.wav,175916,häufig ist seinen bildern auch eine spur ironie zu eigen
common_voice_de_19931561.wav,244268,die herrschaft von alexandru cel bun verbesserte die situation im fürstentum moldau
common_voice_de_19931594.wav,172844,in ihrer kindheit kam sie mit mehreren sprachen und kulturen in kontakt
common_voice_de_19932004.wav,234284,titelverteidiger war die nationalmannschaft der nigeria neuer titelträger war die nationalmannschaft der sowjetunion
common_voice_de_19931664.wav,178988,zu dieser zeit gab es nur drei verschiedene klassen mit je einer ziehung
common_voice_de_19932571.wav,223532,noch im selben jahr wurde ein feldesteil an die zeche vereinigte westphalia abgegeben
common_voice_de_19932576.wav,232748,der name ist möglicherweise eine italienische form von reinhard für weitere informationen siehe dort
common_voice_de_19932587.wav,194348,besonders häufig werden dadurch probleme der algorithmischen geometrie gelöst
common_voice_de_19932591.wav,246572,mit fünf jahren bekam er seine ersten musikalischen unterweisungen an der musik akademie in sint truiden
common_voice_de_19932582.wav,140588,bürgermeister der gemeinde ist johann bauer
common_voice_de_19934914.wav,245036,hier sollte die regierung die ethischen grundsätze der bibel durchsetzen
common_voice_de_19934905.wav,259628,die siedlungsgeschichte lässt sich bis in prähistorische zeit nachweisen
common_voice_de_19934323.wav,162092,ihr grab ist heute nicht mehr auffindbar
common_voice_de_19934312.wav,208940,alle drei spiele wurden erst im letzten viertel entschieden
common_voice_de_19934920.wav,284972,er näherte sich konservativ islamischen kreisen in auftreten und politik an
common_voice_de_19934950.wav,272684,in der nähe lagen zwei felsplatten die die treppe wohl verschlossen
common_voice_de_19934923.wav,248876,dies führte aber auch zu erheblichen verlusten an historischer substanz
common_voice_de_19935274.wav,295724,aktive baureihen sind in der tabelle mit dunklerem grau hinterlegt
common_voice_de_19935301.wav,297260,backe war als angeklagter für den nürnberger wilhelmstraßen prozess vorgesehen
common_voice_de_19935260.wav,247340,the coup ist bekannt für seine offen antikapitalistische einstellung
common_voice_de_19935337.wav,185900,die beschaffung eines weiteren schiffes ist geplant
common_voice_de_19935296.wav,275756,während der deutschen besetzung war nea ionia ein zentrum des widerstands
common_voice_de_19935369.wav,282668,während des studiums spielte sie an den münchner kammerspielen und am staatstheater hannover
common_voice_de_19935487.wav,222764,auch tipps für die art der aufbewahrung und den wichtigsten inhalt werden gegeben
common_voice_de_19935469.wav,157484,zunächst war er kunstlehrer und töpfer
common_voice_de_19935807.wav,284972,ohne die professionelle unterstützung der maserati rennabteilung waren diese wagen der konkurrenz nun doch unterlegen
common_voice_de_19935511.wav,135212,dort wurde er schatzmeister der partei
common_voice_de_19935554.wav,245036,das abgeordnetenhaus kann die regierung als ganzes durch ein misstrauensvotum zum rücktritt zwingen
common_voice_de_19935812.wav,179756,sie diente zunächst als unterkunft für belgische besatzungstruppen
common_voice_de_19935859.wav,308780,dazwischen allerdings lagen fünf spielzeiten bei zwei südfranzösischen vereinen mit deutlich besseren resultaten
